column_name,mean,sd
nearest_school_CHUA CHU KANG PRIMARY SCHOOL,0.01473922902494331,0.12050719543949888
nearest_school_CHUA CHU KANG SECONDARY SCHOOL,0.001984126984126984,0.04449932835715439
nearest_school_CHUNG CHENG HIGH SCHOOL (YISHUN),0.0031179138321995466,0.05575116541862174
nearest_school_CLEMENTI PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_CLEMENTI TOWN SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_COMMONWEALTH SECONDARY SCHOOL,0.006519274376417234,0.08047840355040736
nearest_school_COMPASSVALE PRIMARY SCHOOL,0.00510204081632653,0.07124612267229052
nearest_school_COMPASSVALE SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_CONCORD PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_CORPORATION PRIMARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_CREST SECONDARY SCHOOL,0.009070294784580499,0.0948051925640221
nearest_school_DAMAI PRIMARY SCHOOL,0.008503401360544218,0.09182098630403461
nearest_school_DAMAI SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_DAZHONG PRIMARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_DE LA SALLE SCHOOL,0.0017006802721088435,0.04120422258362489
nearest_school_DEYI SECONDARY SCHOOL,0.007086167800453515,0.08388059386030436
nearest_school_DUNEARN SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_DUNMAN HIGH SCHOOL,0.0002834467120181406,0.016833489536622726
nearest_school_DUNMAN SECONDARY SCHOOL,0.005952380952380952,0.07692171418642908
nearest_school_EAST SPRING PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_EAST SPRING SECONDARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_EDGEFIELD PRIMARY SCHOOL,0.006519274376417234,0.08047840355040738
nearest_school_EDGEFIELD SECONDARY SCHOOL,0.005385487528344671,0.07318800483977354
nearest_school_ELIAS PARK PRIMARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_ENDEAVOUR PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_EUNOIA JUNIOR COLLEGE,0.0005668934240362812,0.023802774121561242
nearest_school_EUNOS PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_EVERGREEN PRIMARY SCHOOL,0.0045351473922902496,0.067190623084032
nearest_school_EVERGREEN SECONDARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_FAIRFIELD METHODIST SCHOOL (SECONDARY),0.0002834467120181406,0.016833489536622722
nearest_school_FAJAR SECONDARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_FARRER PARK PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_FENGSHAN PRIMARY SCHOOL,0.006235827664399093,0.07872065877353293
nearest_school_FERN GREEN PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_FERNVALE PRIMARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_FIRST TOA PAYOH PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_FRONTIER PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_FUCHUN PRIMARY SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_FUCHUN SECONDARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_FUHUA PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_FUHUA SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_GAN ENG SENG PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_GAN ENG SENG SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_GEYLANG METHODIST SCHOOL (PRIMARY),0.003968253968253968,0.06286896634029705
nearest_school_GEYLANG METHODIST SCHOOL (SECONDARY),0.003968253968253968,0.06286896634029705
nearest_school_GONGSHANG PRIMARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_GREENDALE PRIMARY SCHOOL,0.00510204081632653,0.07124612267229052
nearest_school_GREENDALE SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699735
nearest_school_GREENRIDGE PRIMARY SCHOOL,0.005952380952380952,0.07692171418642908
nearest_school_GREENRIDGE SECONDARY SCHOOL,0.001984126984126984,0.04449932835715439
nearest_school_GREENWOOD PRIMARY SCHOOL,0.012755102040816327,0.11221590534654476
nearest_school_GUANGYANG PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_GUANGYANG SECONDARY SCHOOL,0.0005668934240362812,0.02380277412156124
nearest_school_HAI SING CATHOLIC SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_HAIG GIRLS' SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_HENRY PARK PRIMARY SCHOOL,0.001984126984126984,0.04449932835715439
nearest_school_HILLGROVE SECONDARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_HOLY INNOCENTS' HIGH SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_HOLY INNOCENTS' PRIMARY SCHOOL,0.004251700680272109,0.06506630250442606
nearest_school_HONG WEN SCHOOL,0.006235827664399093,0.07872065877353293
nearest_school_HORIZON PRIMARY SCHOOL,0.005385487528344671,0.07318800483977354
nearest_school_HOUGANG PRIMARY SCHOOL,0.006235827664399093,0.07872065877353294
nearest_school_HOUGANG SECONDARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_HUA YI SECONDARY SCHOOL,0.00510204081632653,0.07124612267229051
nearest_school_HUAMIN PRIMARY SCHOOL,0.009070294784580499,0.0948051925640221
nearest_school_INNOVA PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_JIEMIN PRIMARY SCHOOL,0.005668934240362812,0.07507860830450477
nearest_school_JING SHAN PRIMARY SCHOOL,0.006802721088435374,0.08219759165710591
nearest_school_JUNYUAN PRIMARY SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_JUNYUAN SECONDARY SCHOOL,0.006235827664399093,0.07872065877353294
nearest_school_JURONG PRIMARY SCHOOL,0.0045351473922902496,0.06719062308403198
nearest_school_JURONG SECONDARY SCHOOL,0.007086167800453515,0.08388059386030436
nearest_school_JURONG WEST PRIMARY SCHOOL,0.0045351473922902496,0.06719062308403198
nearest_school_JURONG WEST SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_JURONGVILLE SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_JUYING PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_JUYING SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_KEMING PRIMARY SCHOOL,0.005952380952380952,0.07692171418642908
nearest_school_KENT RIDGE SECONDARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_KHENG CHENG SCHOOL,0.007653061224489796,0.08714638190070778
nearest_school_KONG HWA SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_KRANJI PRIMARY SCHOOL,0.003401360544217687,0.05822191417899214
nearest_school_KRANJI SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_LAKESIDE PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_LIANHUA PRIMARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_LOYANG VIEW SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_MAHA BODHI SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_MANJUSRI SECONDARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_MARSILING PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_MARSILING SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_MARYMOUNT CONVENT SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_MAYFLOWER PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_MAYFLOWER SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362489
nearest_school_MEE TOH SCHOOL,0.007086167800453515,0.08388059386030436
nearest_school_MERIDIAN PRIMARY SCHOOL,0.002834467120181406,0.05316420709768948
nearest_school_MERIDIAN SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_METHODIST GIRLS' SCHOOL (PRIMARY),0.0005668934240362812,0.023802774121561242
nearest_school_MILLENNIA INSTITUTE,0.008503401360544218,0.09182098630403461
nearest_school_MONTFORT JUNIOR SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_MONTFORT SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_NAN CHIAU HIGH SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_NAN CHIAU PRIMARY SCHOOL,0.0011337868480725624,0.03365265777699735
nearest_school_NAN HUA HIGH SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_NAN HUA PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_NANYANG JUNIOR COLLEGE,0.001984126984126984,0.04449932835715438
nearest_school_NAVAL BASE PRIMARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_NAVAL BASE SECONDARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_NEW TOWN PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_NEW TOWN SECONDARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_NGEE ANN PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_NGEE ANN SECONDARY SCHOOL,0.006235827664399093,0.07872065877353294
nearest_school_NORTH SPRING PRIMARY SCHOOL,0.00510204081632653,0.07124612267229052
nearest_school_NORTH VIEW PRIMARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_NORTH VISTA PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587507
nearest_school_NORTH VISTA SECONDARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_NORTHBROOKS SECONDARY SCHOOL,0.015589569160997732,0.12388113050167165
nearest_school_NORTHLAND PRIMARY SCHOOL,0.009070294784580499,0.09480519256402209
nearest_school_NORTHLAND SECONDARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_NORTHLIGHT SCHOOL,0.0045351473922902496,0.06719062308403198
nearest_school_NORTHOAKS PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,0.0005668934240362812,0.023802774121561242
nearest_school_OASIS PRIMARY SCHOOL,0.007369614512471655,0.08552954632411669
nearest_school_OPERA ESTATE PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_ORCHID PARK SECONDARY SCHOOL,0.004251700680272109,0.06506630250442606
nearest_school_OUTRAM SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_PALM VIEW PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_PARK VIEW PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_PASIR RIS CREST SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_PASIR RIS PRIMARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_PASIR RIS SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.0,1.0
nearest_school_PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),0.005385487528344671,0.07318800483977353
nearest_school_PEI CHUN PUBLIC SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_PEI HWA SECONDARY SCHOOL,0.011054421768707483,0.10455726434861908
nearest_school_PEI TONG PRIMARY SCHOOL,0.010770975056689343,0.10322287126900469
nearest_school_PEICAI SECONDARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_PEIRCE SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622726
nearest_school_PEIYING PRIMARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_PING YI SECONDARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_PIONEER PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_POI CHING SCHOOL,0.007653061224489796,0.08714638190070778
nearest_school_PRESBYTERIAN HIGH SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_PRINCESS ELIZABETH PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_PUNGGOL COVE PRIMARY SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_PUNGGOL GREEN PRIMARY SCHOOL,0.016723356009070295,0.1282329340413928
nearest_school_PUNGGOL PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_PUNGGOL SECONDARY SCHOOL,0.00481859410430839,0.06924864803854522
nearest_school_PUNGGOL VIEW PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_QIHUA PRIMARY SCHOOL,0.001984126984126984,0.04449932835715439
nearest_school_QUEENSTOWN PRIMARY SCHOOL,0.006519274376417234,0.08047840355040738
nearest_school_QUEENSTOWN SECONDARY SCHOOL,0.001417233560090703,0.03761947646003139
nearest_school_QUEENSWAY SECONDARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_RADIN MAS PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_RAFFLES GIRLS' SCHOOL (SECONDARY),0.002834467120181406,0.053164207097689486
nearest_school_RED SWASTIKA SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_REGENT SECONDARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_RIVER VALLEY HIGH SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_RIVER VALLEY PRIMARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_RIVERSIDE PRIMARY SCHOOL,0.006519274376417234,0.08047840355040738
nearest_school_RIVERSIDE SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699735
nearest_school_RIVERVALE PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_ROSYTH SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_RULANG PRIMARY SCHOOL,0.00481859410430839,0.06924864803854522
"nearest_school_SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",0.0008503401360544217,0.02914819132823573
"nearest_school_SCHOOL OF THE ARTS, SINGAPORE",0.002551020408163265,0.05044316309511528
nearest_school_SEMBAWANG PRIMARY SCHOOL,0.006802721088435374,0.08219759165710593
nearest_school_SEMBAWANG SECONDARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_SENG KANG PRIMARY SCHOOL,0.0011337868480725624,0.03365265777699735
nearest_school_SENG KANG SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_SENGKANG GREEN PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_SERANGOON GARDEN SECONDARY SCHOOL,0.002834467120181406,0.05316420709768948
nearest_school_SERANGOON SECONDARY SCHOOL,0.004251700680272109,0.06506630250442606
nearest_school_SHUQUN PRIMARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_SI LING PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_SOUTH VIEW PRIMARY SCHOOL,0.007936507936507936,0.08873285624999165
nearest_school_SPECTRA SECONDARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_SPRINGDALE PRIMARY SCHOOL,0.010487528344671202,0.1018702120047412
nearest_school_SPRINGFIELD SECONDARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_ST. ANDREW'S JUNIOR COLLEGE,0.0008503401360544217,0.02914819132823573
nearest_school_ST. ANDREW'S JUNIOR SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_ST. ANDREW'S SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_ST. ANTHONY'S PRIMARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_ST. GABRIEL'S SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_ST. HILDA'S PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_ST. HILDA'S SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_ST. JOSEPH'S INSTITUTION JUNIOR,0.0005668934240362812,0.02380277412156124
nearest_school_ST. MARGARET'S PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_ST. MARGARET'S SECONDARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_STAMFORD PRIMARY SCHOOL,0.0036848072562358277,0.06059067132587507
nearest_school_SWISS COTTAGE SECONDARY SCHOOL,0.001417233560090703,0.03761947646003139
nearest_school_TAMPINES MERIDIAN JUNIOR COLLEGE,0.0008503401360544217,0.02914819132823573
nearest_school_TAMPINES NORTH PRIMARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_TAMPINES PRIMARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_TAMPINES SECONDARY SCHOOL,0.00510204081632653,0.07124612267229052
nearest_school_TANGLIN SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_TANJONG KATONG SECONDARY SCHOOL,0.0011337868480725624,0.03365265777699736
nearest_school_TAO NAN SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_TECK GHEE PRIMARY SCHOOL,0.00481859410430839,0.06924864803854522
nearest_school_TECK WHYE PRIMARY SCHOOL,0.0008503401360544217,0.029148191328235727
nearest_school_TECK WHYE SECONDARY SCHOOL,0.004251700680272109,0.06506630250442606
nearest_school_TELOK KURAU PRIMARY SCHOOL,0.008786848072562359,0.09332544869172643
nearest_school_TEMASEK JUNIOR COLLEGE,0.0005668934240362812,0.023802774121561242
nearest_school_TEMASEK PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_TOWNSVILLE PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_UNITY PRIMARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_UNITY SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362489
nearest_school_VALOUR PRIMARY SCHOOL,0.005668934240362812,0.07507860830450479
nearest_school_WATERWAY PRIMARY SCHOOL,0.007653061224489796,0.08714638190070778
nearest_school_WELLINGTON PRIMARY SCHOOL,0.00963718820861678,0.09769499891012066
nearest_school_WEST GROVE PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_WEST SPRING PRIMARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_WEST SPRING SECONDARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_WEST VIEW PRIMARY SCHOOL,0.0045351473922902496,0.06719062308403198
nearest_school_WESTWOOD PRIMARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_WESTWOOD SECONDARY SCHOOL,0.001417233560090703,0.037619476460031394
nearest_school_WHITE SANDS PRIMARY SCHOOL,0.00510204081632653,0.07124612267229054
nearest_school_WHITLEY SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_WOODGROVE PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_WOODGROVE SECONDARY SCHOOL,0.00963718820861678,0.09769499891012066
nearest_school_WOODLANDS PRIMARY SCHOOL,0.005385487528344671,0.07318800483977354
nearest_school_WOODLANDS RING PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_WOODLANDS RING SECONDARY SCHOOL,0.0036848072562358277,0.06059067132587506
nearest_school_WOODLANDS SECONDARY SCHOOL,0.005952380952380952,0.07692171418642908
nearest_school_XINGHUA PRIMARY SCHOOL,0.0031179138321995466,0.05575116541862174
nearest_school_XINGNAN PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_XINMIN PRIMARY SCHOOL,0.003401360544217687,0.05822191417899213
nearest_school_XINMIN SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_XISHAN PRIMARY SCHOOL,0.001417233560090703,0.03761947646003139
nearest_school_YANGZHENG PRIMARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_YEW TEE PRIMARY SCHOOL,0.0008503401360544217,0.02914819132823573
nearest_school_YIO CHU KANG PRIMARY SCHOOL,0.0017006802721088435,0.04120422258362489
nearest_school_YIO CHU KANG SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_YISHUN INNOVA JUNIOR COLLEGE,0.0011337868480725624,0.03365265777699736
nearest_school_YISHUN PRIMARY SCHOOL,0.0008503401360544217,0.029148191328235727
nearest_school_YISHUN SECONDARY SCHOOL,0.002834467120181406,0.053164207097689486
nearest_school_YISHUN TOWN SECONDARY SCHOOL,0.0017006802721088435,0.04120422258362488
nearest_school_YU NENG PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_YUAN CHING SECONDARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_YUHUA PRIMARY SCHOOL,0.002551020408163265,0.05044316309511528
nearest_school_YUHUA SECONDARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_school_YUMIN PRIMARY SCHOOL,0.001984126984126984,0.04449932835715438
nearest_school_YUSOF ISHAK SECONDARY SCHOOL,0.0002834467120181406,0.016833489536622722
nearest_school_YUYING SECONDARY SCHOOL,0.0022675736961451248,0.04756502712789802
nearest_school_ZHANGDE PRIMARY SCHOOL,0.006802721088435374,0.08219759165710593
nearest_school_ZHENGHUA PRIMARY SCHOOL,0.003968253968253968,0.06286896634029705
nearest_school_ZHONGHUA SECONDARY SCHOOL,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Acs Independent,0.0005668934240362812,0.02380277412156124
nearest_bus_stop_Aft 888 Plaza,0.0002834467120181406,0.016833489536622726
nearest_bus_stop_Aft Ang Mo Kio Ave 2,0.0002834467120181406,0.016833489536622726
nearest_bus_stop_Aft Ang Mo Kio Int,0.0,1.0
nearest_bus_stop_Aft Beach Rd,0.0,1.0
nearest_bus_stop_Aft Bedok Sth Ave 1,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Blk 1,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Aft Blk 182,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Blk 202,0.0011337868480725624,0.03365265777699736
nearest_bus_stop_Aft Blk 272,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Blk 336,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Blk 353,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Blk 467B,0.001417233560090703,0.03761947646003139
nearest_bus_stop_Aft Blk 48,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Blk 503,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Bt Batok Stn/Blk 628,0.0002834467120181406,0.016833489536622726
nearest_bus_stop_Aft Chai Chee St,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Changi General Hosp,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Clementi Ave 1,0.0011337868480725624,0.03365265777699735
nearest_bus_stop_Aft Dawson Rd,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft En-Naeem Mque,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Gambas Ave,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Geylang West CC,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Gloucester Rd,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Hasanah Mque,0.0017006802721088435,0.04120422258362488
nearest_bus_stop_Aft Hong San Terr,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft KJE Slip Rd,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Aft Kempas Rd,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Lor 1 Geylang,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aft Margaret Dr,0.0002834467120181406,0.016833489536622726
nearest_bus_stop_Aft Muhajirin Mque,0.0,1.0
nearest_bus_stop_Aft Pasir Ris St 72,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Petir Stn,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Aft Punggol Field,0.0011337868480725624,0.03365265777699736
nearest_bus_stop_Aft Punggol Rd,0.002834467120181406,0.053164207097689486
nearest_bus_stop_Aft Queenstown NPC HQ,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Aft Sengkang East Ave,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Soo Teck Stn,0.0011337868480725624,0.03365265777699736
nearest_bus_stop_Aft Tampines Stn Exit E,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Teban Gdns Cres,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Teban Gdns Rd,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft W'Lands Mart,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Aft Waterfront Waves,0.0005668934240362812,0.02380277412156124
nearest_bus_stop_Aft Woodlands Ind Pk E6,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Ai Tong Sch,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Aljunied CC,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Anchor Green Pr Sch,0.0002834467120181406,0.016833489536622726
nearest_bus_stop_Angsana Pr Sch,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Assyakirin Mque,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bakau Stn/Blk 122F,0.0008503401360544217,0.029148191328235727
nearest_bus_stop_Bangkit Stn,0.0005668934240362812,0.02380277412156124
nearest_bus_stop_Beauty World Stn Exit C,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bedok Ctrl PO,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Bedok Int,0.0,1.0
nearest_bus_stop_Bedok Nth Stn Exit B,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Bedok Resvr Stn Exit A,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bedok Resvr Stn Exit B,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Bef 888 Plaza,0.001417233560090703,0.037619476460031394
nearest_bus_stop_Bef Al-Muttaqin Mque,0.0011337868480725624,0.03365265777699736
nearest_bus_stop_Bef Ang Mo Kio Stn Exit B,0.0005668934240362812,0.02380277412156124
nearest_bus_stop_Bef Blk 104,0.0005668934240362812,0.02380277412156124
nearest_bus_stop_Bef Blk 187,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Bef Blk 19,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bef Blk 264,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bef Blk 440A,0.0008503401360544217,0.02914819132823573
nearest_bus_stop_Bef Blk 471B,0.0005668934240362812,0.023802774121561242
nearest_bus_stop_Bef Blk 629A Cp,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bef Buangkok Dr,0.0,1.0
nearest_bus_stop_Bef Carlisle Rd,0.0002834467120181406,0.016833489536622722
nearest_bus_stop_Bef Choa Chu Kang Mkt,0.0002834467120181406,0.016833489536622722
